Location,Bedroom,Total-Sqft,Bathroom,Price,Condition
Bardwell,3,1800,3,318000.00,good
Barry,3,1600,3,503415.20,good
Barstow,3,1700,3,212000.00,good
Bartlett,3,1800,3,593600.00,good
Bastrop,3,1600,3,318000.00,Normal
Bay City,3,1700,3,318000.00,Normal
Bayou Vista,3,1800,3,318000.00,old
Baytown,3,1600,3,318000.00,good
Beach City,3,1700,3,318000.00,good
Beasley,3,1800,3,318000.00,old
Beaumont,3,1600,3,318000.00,Normal
Beckville,3,1700,3,318000.00,Normal
Bedford,3,1800,3,318000.00,good
Bedias,3,1600,3,517566.20,good
Bee Cave,3,1700,3,318000.00,good
Beeville,3,1800,3,318000.00,good
Bellaire,3,1600,3,318000.00,good
Bellevue,3,1700,3,627778.64,good
Bellmead,3,1800,3,318000.00,good
Bellville,3,1600,3,212000.00,good
Belton,3,1700,3,318000.00,good
Benavides,3,1800,3,318000.00,good
Benbrook,3,1600,3,318000.00,good
Benjamin,3,1700,3,318000.00,good
Bertram,3,1800,3,318000.00,good
Beverly Hills,3,1600,3,318000.00,good
Bevil Oaks,3,1700,3,318000.00,good
Big Lake,3,1800,3,318000.00,good
Big Spring,3,1600,3,318000.00,good
Big Wells,3,1700,3,318000.00,good
Bishop,3,1800,3,318000.00,good
Blackwell,3,1600,3,318000.00,good
Blanco,3,1700,3,318000.00,good
Blossom,3,1800,3,318000.00,good
Blue Mound,3,1600,3,318000.00,good
Blue Ridge,3,1700,3,720509.56,good
Boerne,3,1800,3,318000.00,good
Bogata,3,1600,3,318000.00,good
Bonham,3,1700,3,318000.00,good
Borger,3,1800,3,636000.00,good
Bovina,3,1600,3,318000.00,good
Bowie,3,1700,3,636000.00,good
Brackettville,3,1800,3,318000.00,good
Brady,3,1600,3,318000.00,good
Brazoria,3,1700,3,318000.00,good
Brazos Country,3,1800,3,318000.00,good
Breckenridge,3,1600,3,318000.00,good
Bremond,3,1700,3,318000.00,good
Brenham,3,1800,3,318000.00,good
Briaroaks,3,1600,3,318000.00,good
Bridge City,3,1700,3,318000.00,good
Bridgeport,3,1800,3,318000.00,good
Brookshire,3,1600,3,318000.00,good
Brookside Village,3,1700,3,318000.00,good
Browndell,3,1800,3,318000.00,good
Brownfield,3,1600,3,318000.00,good
Brownsboro,3,1700,3,624674.96,good
Brownsville,3,1800,3,318000.00,good
Brownwood,3,1600,3,318000.00,good
Bruceville-Eddy,3,1700,3,212000.00,Normal
Bryan,3,1800,3,318000.00,Normal
Bryson,3,1600,3,212000.00,old
Buda,3,1700,3,318000.00,good
Buffalo,3,1800,3,318000.00,good
Bulverde,3,1600,3,318000.00,old
Bunker Hill Village,3,1700,3,318000.00,Normal
Burkburnett,3,1800,3,318000.00,Normal
Burke,3,1600,3,318000.00,good
Burleson,3,1700,3,318000.00,good
Burnet,3,1800,3,318000.00,good
Burton,3,1600,3,318000.00,good
Byers,3,1700,3,318000.00,good
Cactus,3,1800,3,212000.00,good
Caddo Mills,3,1600,3,318000.00,good
Caldwell,3,1700,3,318000.00,good
Callisburg,3,1800,3,318000.00,good
Calvert,3,1600,3,212000.00,good
Cameron,3,1700,3,318000.00,good
Camp Wood,3,1800,3,212000.00,good
Campbell,3,1600,3,318000.00,good
Canadian,3,1700,3,318000.00,good
Canton,3,1800,3,318000.00,good
Canyon,3,1600,3,318000.00,good
Carmine,3,1700,3,318000.00,good
Carrizo Springs,3,1800,3,636000.00,good
Carrollton,3,1600,3,212000.00,good
Carthage,3,1700,3,212000.00,good
Cashion Community,3,1800,3,636000.00,good
Castle Hills,3,1600,3,212000.00,good
Castroville,3,1700,3,212000.00,good
Cedar Hill,3,1800,3,212000.00,good
Cedar Park,3,1600,3,318000.00,good
Celeste,3,1700,3,139750.40,good
Celina,3,1800,3,318000.00,good
Center,3,1600,3,318000.00,good
Centerville,3,1700,3,318000.00,good
Chandler,3,1800,3,212000.00,good
Channing,3,1600,3,318000.00,good
Charlotte,3,1700,3,318000.00,good
Chico,3,1800,3,318000.00,good
Childress,3,1600,3,318000.00,good
Chillicothe,3,1700,3,318000.00,good
China,3,1800,3,212000.00,good
Chireno,3,1600,3,318000.00,good
Cibolo,3,1700,3,318000.00,good
Cisco,3,1800,3,212000.00,good
Clarendon,3,1600,3,424000.00,good
Clarksville,3,1700,3,318000.00,good
Clarksville City,3,1800,3,212000.00,good
Claude,3,1600,3,318000.00,good
Clear Lake Shores,3,1700,3,212000.00,good
Cleburne,3,1800,3,318000.00,good
Cleveland,3,1600,3,318000.00,good
Clifton,3,1700,3,318000.00,good
Clute,3,1800,3,212000.00,Normal
Clyde,3,1600,3,424000.00,Normal
Cockrell Hill,3,1700,3,212000.00,old
Coldspring,3,1800,3,424000.00,good
Coleman,3,1600,3,212000.00,good
College Station,3,1700,3,424000.00,old
Colleyville,3,1800,3,318000.00,Normal
Colmesneil,3,1600,3,212000.00,Normal
Colorado City,3,1700,3,212000.00,good
Columbus,3,1800,3,318000.00,good
Comanche,3,1600,3,424000.00,good
Combine,3,1700,3,212000.00,good
Commerce,3,1800,3,212000.00,good
Conroe,3,1600,3,212000.00,good
Converse,3,1700,3,318000.00,good
Cool,3,1800,3,318000.00,good
Cooper,3,1600,3,212000.00,good
Coppell,3,1700,3,318000.00,good
Copperas Cove,3,1800,3,424000.00,good
Corinth,3,1600,3,212000.00,good
Corpus Christi,3,1700,3,212000.00,good
Corsicana,3,1800,3,318000.00,good
Cottonwood,3,1600,3,318000.00,good
Cottonwood Shores,3,1700,3,318000.00,good
Cotulla,3,1800,3,424000.00,good
Coupland,3,1600,3,212000.00,good
Cove,3,1700,3,318000.00,good
Covington,3,1800,3,318000.00,good
Coyote Flats,3,1600,3,424000.00,good
Crandall,3,1700,3,212000.00,good
Crane,3,1800,3,212000.00,good
Cranfills Gap,3,1600,3,424000.00,good
Creedmoor,3,1700,3,212000.00,good
Cresson,3,1800,3,212000.00,good
Crockett,3,1600,3,212000.00,good
Crosbyton,3,1700,3,212000.00,good
Crowell,3,1800,3,212000.00,good
Crowley,3,1600,3,212000.00,good
Crystal City,3,1700,3,318000.00,good
Cuero,3,1800,3,636000.00,good
Cumby,3,1600,3,212000.00,good
Cushing,3,1700,3,318000.00,good
Cut and Shoot,3,1800,3,212000.00,good
Daingerfield,3,1600,3,212000.00,good
Daisetta,3,1700,3,318000.00,good
Dalhart,3,1800,3,318000.00,good
Dallas,3,1600,3,212000.00,good
Dalworthington Gardens,3,1700,3,212000.00,good
Danbury,3,1800,3,212000.00,good
Dayton,3,1600,3,212000.00,good
Dayton Lakes,3,1700,3,212000.00,good
De Kalb,3,1800,3,424000.00,good
De Leon,3,1600,3,424000.00,good
Dean,3,1700,3,318000.00,good
Decatur,3,1800,3,212000.00,good
DeCordova,3,1600,3,212000.00,Normal
Deer Park,3,1700,3,212000.00,Normal
Del Rio,3,1800,3,212000.00,old
Dell City,3,1600,3,212000.00,good
Denison,3,1700,3,636000.00,good
Denton,3,1800,3,424000.00,old
Deport,3,1600,3,212000.00,Normal
DeSoto,3,1700,3,212000.00,Normal
Devers,3,1800,3,212000.00,good
Devine,3,1600,3,318000.00,good
Diboll,3,1700,3,424000.00,good
Dickens,3,1800,3,530000.00,good
Dickinson,3,1600,3,212000.00,good
Dilley,3,1700,3,424000.00,good
Dimmitt,3,1800,3,318000.00,good
Donna,3,1600,3,318000.00,good
Dorchester,3,1700,3,318000.00,good
Double Horn,3,1800,3,318000.00,good
Dripping Springs,3,1600,3,424000.00,good
Driscoll,3,1700,3,212000.00,good
Dublin,3,1800,3,318000.00,good
Dumas,3,1600,3,212000.00,good
Duncanville,3,1700,3,318000.00,good
Eagle Lake,3,1800,3,318000.00,good
Eagle Pass,3,1600,3,318000.00,good
Early,3,1700,3,212000.00,good
Earth,3,1800,3,424000.00,good
East Bernard,3,1600,3,318000.00,good
East Mountain,3,1700,3,212000.00,good
East Tawakoni,3,1800,3,318000.00,good
Eastland,3,1600,3,296800.00,good
Easton,3,1700,3,275600.00,good
Ector,3,1800,3,360400.00,good
Edcouch,3,1600,3,402800.00,good
Eden,3,1700,3,324784.00,good
Edinburg,3,1800,3,234260.00,good
Edna,3,1600,3,388384.00,good
Edom,3,1700,3,330932.00,good
El Campo,3,1800,3,224720.00,good
El Cenizo,3,1600,3,418064.00,good
El Lago,3,1700,3,418064.00,good
El Paso,3,1800,3,159424.00,good
Eldorado,3,1600,3,360400.00,good
Electra,3,1700,3,421880.00,good
Elgin,3,1800,3,318000.00,good
Ellinger,3,1600,3,318000.00,good
Elmendorf,3,1700,3,424000.00,good
Elsa,3,1800,3,530000.00,good
Emory,3,1600,3,636000.00,good
Encinal,3,1700,3,424000.00,good
Ennis,3,1800,3,212000.00,good
Escobares,3,1600,3,530000.00,good
Euless,3,1700,3,636000.00,good
Eureka,3,1800,3,636000.00,good
Eustace,3,1600,3,212000.00,good
Everman,3,1700,3,212000.00,Normal
Fair Oaks Ranch,3,1800,3,424000.00,Normal
Fairfield,3,1600,3,424000.00,old
Falfurrias,3,1700,3,530000.00,good
Falls City,3,1800,3,530000.00,good
Farmers Branch,3,1600,3,318000.00,old
Farmersville,3,1700,3,318000.00,Normal
Farwell,3,1800,3,424000.00,Normal
Fate,3,1600,3,318000.00,good
Fayetteville,3,1700,3,318000.00,good
Ferris,3,1800,3,318000.00,good
Florence,3,1600,3,318000.00,good
Floresville,3,1700,3,424000.00,good
Floydada,3,1800,3,212000.00,good
Follett,3,1600,3,318000.00,good
Forest Hill,3,1700,3,212000.00,good
Forney,3,1800,3,318000.00,good
Forsan,3,1600,3,132627.20,good
Fort Stockton,3,1700,3,318000.00,good
Fort Worth,3,1800,3,503415.20,good
Franklin,3,1600,3,212000.00,good
Fredericksburg,3,1700,3,593600.00,good
Freeport,3,1800,3,318000.00,good
Freer,3,1600,3,318000.00,good
Friendswood,3,1700,3,318000.00,good
Friona,3,1800,3,318000.00,good
Frisco,3,1600,3,318000.00,good
Fritch,3,1700,3,318000.00,good
Frost,3,1800,3,318000.00,good
Fruitvale,3,1600,3,318000.00,good
Fulshear,3,1700,3,318000.00,good
Gainesville,3,1800,3,517566.20,good
Galena Park,3,1600,3,318000.00,good
Gallatin,3,1700,3,318000.00,good
Galveston,3,1800,3,318000.00,good
Ganado,3,1600,3,627778.64,good
Garden Ridge,3,1700,3,318000.00,good
Garland,3,1800,3,212000.00,good
Garrison,3,1600,3,318000.00,good
Gary City,3,1700,3,318000.00,good
Gatesville,3,1800,3,318000.00,good
George West,3,1600,3,318000.00,good
Georgetown,3,1700,3,318000.00,good
Gholson,3,1800,3,318000.00,good
Giddings,3,1600,3,318000.00,good
Gilmer,3,1700,3,318000.00,good
Gladewater,3,1800,3,318000.00,good
Glen Rose,3,1600,3,318000.00,good
Glenn Heights,3,1700,3,318000.00,good
Godley,3,1800,3,318000.00,good
Goldsmith,3,1600,3,318000.00,good
Goldthwaite,3,1700,3,318000.00,good
Goliad,3,1800,3,318000.00,good
Golinda,3,1600,3,720509.56,good
Gonzales,3,1700,3,318000.00,good
Goodlow,3,1800,3,318000.00,Normal
Goodrich,3,1600,3,318000.00,Normal
Gordon,3,1700,3,636000.00,old
Goree,3,1800,3,318000.00,good
Gorman,3,1600,3,636000.00,good
Graford,3,1700,3,318000.00,old
Graham,3,1800,3,318000.00,Normal
Granbury,3,1600,3,318000.00,Normal
Grand Prairie,3,1700,3,318000.00,good
Grand Saline,3,1800,3,318000.00,good
Grandview,3,1600,3,318000.00,good
Granger,3,1700,3,318000.00,good
Granite Shoals,3,1800,3,318000.00,good
Granjeno,3,1600,3,318000.00,good
Grapeland,3,1700,3,318000.00,good
Grapevine,3,1800,3,318000.00,good
Greenville,3,1600,3,318000.00,good
Gregory,3,1700,3,318000.00,good
Grey Forest,3,1800,3,318000.00,good
Groesbeck,3,1600,3,624674.96,good
Groves,3,1700,3,318000.00,good
Groveton,3,1800,3,318000.00,good
Gruver,3,1600,3,212000.00,good
Gun Barrel City,3,1700,3,318000.00,good
Gunter,3,1800,3,212000.00,good
Hale Center,3,1600,3,318000.00,good
Hallettsville,3,1700,3,318000.00,good
Hallsburg,3,1800,3,318000.00,good
Hallsville,3,1600,3,318000.00,good
Haltom City,3,1700,3,318000.00,good
Hamilton,3,1800,3,318000.00,good
Hamlin,3,1600,3,318000.00,good
Hardin,3,1700,3,318000.00,good
Harker Heights,3,1800,3,318000.00,good
Harlingen,3,1600,3,318000.00,good
Hart,3,1700,3,212000.00,good
Haskell,3,1800,3,318000.00,good
Haslet,3,1600,3,318000.00,good
Hawk Cove,3,1700,3,318000.00,good
Hawkins,3,1800,3,212000.00,good
Hawley,3,1600,3,318000.00,good
Hays,3,1700,3,212000.00,good
Hearne,3,1800,3,318000.00,good
Heath,3,1600,3,318000.00,good
Hedley,3,1700,3,318000.00,good
Hedwig Village,3,1800,3,318000.00,good
Helotes,3,1600,3,318000.00,good
Hemphill,3,1700,3,636000.00,good
Hempstead,3,1800,3,212000.00,good
Henderson,3,1600,3,212000.00,good
Henrietta,3,1700,3,636000.00,good
Hereford,3,1800,3,212000.00,good
Hewitt,3,1600,3,212000.00,good
Hico,3,1700,3,212000.00,good
Hidalgo,3,1800,3,318000.00,good
Hideaway,3,1600,3,139750.40,Normal
Higgins,3,1700,3,318000.00,Normal
Highland Haven,3,1800,3,318000.00,old
Highland Village,3,1600,3,318000.00,good
Hill Country Village,3,1700,3,212000.00,good
Hillsboro,3,1800,3,318000.00,old
Hilshire Village,3,1600,3,318000.00,Normal
Hitchcock,3,1700,3,318000.00,Normal
Holliday,3,1800,3,318000.00,good
Hondo,3,1600,3,318000.00,good
Honey Grove,3,1700,3,212000.00,good
Hooks,3,1800,3,318000.00,good
Horizon City,3,1600,3,318000.00,good
Horseshoe Bay,3,1700,3,212000.00,good
Houston,3,1800,3,424000.00,good
Howardwick,3,1600,3,318000.00,good
Hubbard,3,1700,3,212000.00,good
Hudson,3,1800,3,318000.00,good
Hudson Oaks,3,1600,3,212000.00,good
Hughes Springs,3,1700,3,318000.00,good
Humble,3,1800,3,318000.00,good
Hunters Creek Village,3,1600,3,318000.00,good
Huntington,3,1700,3,212000.00,good
Huntsville,3,1800,3,424000.00,good
Hurst,3,1600,3,212000.00,good
Hutchins,3,1700,3,424000.00,good
Hutto,3,1800,3,212000.00,good
Huxley,3,1600,3,424000.00,good
Idalou,3,1700,3,318000.00,good
Industry,3,1800,3,212000.00,good
Ingleside,3,1600,3,212000.00,good
Ingleside on the Bay,3,1700,3,318000.00,good
Ingram,3,1800,3,424000.00,good
Iola,3,1600,3,212000.00,good
Iowa Park,3,1700,3,212000.00,good
Iraan,3,1800,3,212000.00,good
Iredell,3,1600,3,318000.00,good
Irving,3,1700,3,318000.00,good
Itasca,3,1800,3,212000.00,good
Ivanhoe,3,1600,3,318000.00,good
Jacinto City,3,1700,3,424000.00,good
Jacksboro,3,1800,3,212000.00,good
Jacksonville,3,1600,3,212000.00,good
Jamaica Beach,3,1700,3,318000.00,good
Jarrell,3,1800,3,318000.00,good
Jasper,3,1600,3,318000.00,good
Jayton,3,1700,3,424000.00,good
Jefferson,3,1800,3,212000.00,good
Jersey Village,3,1600,3,318000.00,good
Jewett,3,1700,3,318000.00,good
Joaquin,3,1800,3,424000.00,good
Johnson City,3,1600,3,212000.00,good
Jolly,3,1700,3,212000.00,good
Jonestown,3,1800,3,424000.00,good
Josephine,3,1600,3,212000.00,good
Joshua,3,1700,3,212000.00,Normal
Jourdanton,3,1800,3,212000.00,Normal
Junction,3,1600,3,212000.00,old
Justin,3,1700,3,212000.00,good
Karnes City,3,1800,3,212000.00,good
Katy,3,1600,3,318000.00,old
Kaufman,3,1700,3,636000.00,Normal
Keene,3,1800,3,212000.00,Normal
Keller,3,1600,3,318000.00,good
Kemah,3,1700,3,212000.00,good
Kemp,3,1800,3,212000.00,good
Kempner,3,1600,3,318000.00,good
Kendleton,3,1700,3,318000.00,good
Kenedy,3,1800,3,212000.00,good
Kennard,3,1600,3,212000.00,good
Kennedale,3,1700,3,212000.00,good
Kerens,3,1800,3,212000.00,good
Kermit,3,1600,3,212000.00,good
Kerrville,3,1700,3,424000.00,good
Kilgore,3,1800,3,424000.00,good
Killeen,3,1600,3,318000.00,good
Kingsbury,3,1700,3,212000.00,good
Kingsville,3,1800,3,212000.00,good
Kirby,3,1600,3,212000.00,good
Kirbyville,3,1700,3,212000.00,good
Knollwood,3,1800,3,212000.00,good
Knox City,3,1600,3,636000.00,good
Kountze,3,1700,3,424000.00,good
Kress,3,1800,3,212000.00,good
Krugerville,3,1600,3,212000.00,good
Krum,3,1700,3,212000.00,good
Kyle,3,1800,3,318000.00,good
La Feria,3,1600,3,424000.00,good
La Grange,3,1700,3,530000.00,good
La Grulla,3,1800,3,212000.00,good
La Joya,3,1600,3,424000.00,good
La Marque,3,1700,3,318000.00,good
La Porte,3,1800,3,318000.00,good
La Vernia,3,1600,3,318000.00,good
La Villa,3,1700,3,318000.00,good
La Ward,3,1800,3,424000.00,good
LaCoste,3,1600,3,212000.00,good
Lacy-Lakeview,3,1700,3,318000.00,good
Lago Vista,3,1800,3,212000.00,good
Lake Bridgeport,3,1600,3,318000.00,good
Lake Dallas,3,1700,3,318000.00,good
Lake Jackson,3,1800,3,318000.00,good
Lake Worth,3,1600,3,212000.00,good
Lakeport,3,1700,3,424000.00,good
Lakeway,3,1800,3,318000.00,good
Lakewood Village,3,1600,3,212000.00,good
Lamesa,3,1700,3,318000.00,good
Lampasas,3,1800,3,296800.00,good
Lancaster,3,1600,3,275600.00,good
Laredo,3,1700,3,360400.00,good
Latexo,3,1800,3,402800.00,Normal
Lavon,3,1600,3,324784.00,Normal
League City,3,1700,3,234260.00,old
Leakey,3,1800,3,388384.00,good
Leander,3,1600,3,330932.00,good
Leary,3,1700,3,224720.00,old
Leon Valley,3,1800,3,418064.00,Normal
Leona,3,1600,3,418064.00,Normal
Leonard,3,1700,3,159424.00,good
Leroy,3,1800,3,360400.00,good
Levelland,3,1600,3,421880.00,good
Lewisville,3,1700,3,318000.00,good
Liberty,3,1800,3,318000.00,good
Liberty Hill,3,1600,3,424000.00,good
Lindale,3,1700,3,530000.00,good
Linden,3,1800,3,636000.00,good
Lindsay,3,1600,3,424000.00,good
Lipan,3,1700,3,212000.00,good
Little Elm,3,1800,3,530000.00,good
Little River-Academy,3,1600,3,636000.00,good
Littlefield,3,1700,3,636000.00,good
Live Oak,3,1800,3,212000.00,good
Liverpool,3,1600,3,212000.00,good
Llano,3,1700,3,424000.00,good
Lockhart,3,1800,3,424000.00,good
Log Cabin,3,1600,3,530000.00,good
Lometa,3,1700,3,530000.00,good
Lone Oak,3,1800,3,318000.00,good
Lone Star,3,1600,3,318000.00,good
Longview,3,1700,3,424000.00,good
Lorena,3,1800,3,318000.00,good
Lorenzo,3,1600,3,318000.00,good
Los Fresnos,3,1700,3,318000.00,good
Los Ybanez,3,1800,3,318000.00,good
Lott,3,1600,3,424000.00,good
Lovelady,3,1700,3,212000.00,good
Lowry Crossing,3,1800,3,318000.00,good
Lubbock,3,1600,3,212000.00,good
Lucas,3,1700,3,318000.00,good
Lueders,3,1800,3,132627.20,good
Lufkin,3,1600,3,318000.00,good
Luling,3,1700,3,503415.20,good
Lumberton,3,1800,3,212000.00,good
Lyford,3,1600,3,593600.00,good
Lytle,3,1700,3,318000.00,good
Madisonville,3,1800,3,318000.00,good
Magnolia,3,1600,3,318000.00,good
Malakoff,3,1700,3,318000.00,good
Manor,3,1800,3,318000.00,good
Mansfield,3,1600,3,318000.00,good
Manvel,3,1700,3,318000.00,good
Marble Falls,3,1800,3,318000.00,good
Marfa,3,1600,3,318000.00,good
Marion,3,1700,3,517566.20,good
Marlin,3,1800,3,318000.00,good
Marquez,3,1600,3,318000.00,Normal
Marshall,3,1700,3,318000.00,Normal
Mart,3,1800,3,627778.64,old
Martindale,3,1600,3,318000.00,good
Mason,3,1700,3,212000.00,good
Mathis,3,1800,3,318000.00,old
Maud,3,1600,3,318000.00,Normal
Maypearl,3,1700,3,318000.00,Normal
McAllen,3,1800,3,318000.00,good
McCamey,3,1600,3,318000.00,good
McGregor,3,1700,3,318000.00,good
McKinney,3,1800,3,318000.00,good
McLendon-Chisholm,3,1600,3,318000.00,good
Meadowlakes,3,1700,3,318000.00,good
Meadows Place,3,1800,3,318000.00,good
Melissa,3,1600,3,318000.00,good
Memphis,3,1700,3,318000.00,good
Menard,3,1800,3,318000.00,good
Mercedes,3,1600,3,318000.00,good
Meridian,3,1700,3,318000.00,good
Mertzon,3,1800,3,720509.56,good
Mesquite,3,1600,3,318000.00,good
Mexia,3,1700,3,318000.00,good
Miami,3,1800,3,318000.00,good
Midland,3,1600,3,636000.00,good
Midlothian,3,1700,3,318000.00,good
Midway,3,1800,3,636000.00,good
Milano,3,1600,3,318000.00,good
Miles,3,1700,3,318000.00,good
Mineola,3,1800,3,318000.00,good
Mineral Wells,3,1600,3,318000.00,good
Mingus,3,1700,3,318000.00,good
Mission,3,1800,3,318000.00,good
Missouri City,3,1600,3,318000.00,good
Mobeetie,3,1700,3,318000.00,good
Mobile City,3,1800,3,318000.00,good
Monahans,3,1600,3,318000.00,good
Mont Belvieu,3,1700,3,318000.00,good
Montgomery,3,1800,3,318000.00,good
Moody,3,1600,3,318000.00,good
Moore Station,3,1700,3,318000.00,good
Moran,3,1800,3,624674.96,good
Morgan,3,1600,3,318000.00,good
Morgan's Point,3,1700,3,318000.00,good
Morgan's Point Resort,3,1800,3,212000.00,good
Morton,3,1600,3,318000.00,good
Mount Calm,3,1700,3,212000.00,good
Mount Enterprise,3,1800,3,318000.00,good
Mount Pleasant,3,1600,3,318000.00,good
Mountain City,3,1700,3,318000.00,good
Muenster,3,1800,3,318000.00,good
Muleshoe,3,1600,3,318000.00,good
Munday,3,1700,3,318000.00,good
Murchison,3,1800,3,318000.00,good
Murphy,3,1600,3,318000.00,good
Mustang Ridge,3,1700,3,318000.00,Normal
Nacogdoches,3,1800,3,318000.00,Normal
Naples,3,1600,3,212000.00,old
Nash,3,1700,3,318000.00,good
Nassau Bay,3,1800,3,318000.00,good
Natalia,3,1600,3,318000.00,old
Navasota,3,1700,3,212000.00,Normal
Nazareth,3,1800,3,318000.00,Normal
Nederland,3,1600,3,212000.00,good
Needville,3,1700,3,318000.00,good
Nevada,3,1800,3,318000.00,good
New Berlin,3,1600,3,318000.00,good
New Boston,3,1700,3,318000.00,good
New Braunfels,3,1800,3,318000.00,good
New Chapel Hill,3,1600,3,636000.00,good
New Fairview,3,1700,3,212000.00,good
New Home,3,1800,3,212000.00,good
New London,3,1600,3,636000.00,good
New Summerfield,3,1700,3,212000.00,good
New Waverly,3,1800,3,212000.00,good
Newark,3,1600,3,212000.00,good
Newcastle,3,1700,3,318000.00,good
Newton,3,1800,3,139750.40,good
Niederwald,3,1600,3,318000.00,good
Nixon,3,1700,3,318000.00,good
Nocona,3,1800,3,318000.00,good
Nolanville,3,1600,3,212000.00,good
Nome,3,1700,3,318000.00,good
Noonday,3,1800,3,318000.00,good
Nordheim,3,1600,3,318000.00,good
North Cleveland,3,1700,3,318000.00,good
North Richland Hills,3,1800,3,318000.00,good
Novice,3,1600,3,212000.00,good
O'Brien,3,1700,3,318000.00,good
O'Donnell,3,1800,3,318000.00,good
Oak Leaf,3,1600,3,212000.00,good
Oak Point,3,1700,3,424000.00,good
Oak Ridge North,3,1800,3,318000.00,good
Odem,3,1600,3,212000.00,good
Odessa,3,1700,3,318000.00,good
Oglesby,3,1800,3,212000.00,good
Old River-Winfree,3,1600,3,318000.00,good
Olmos Park,3,1700,3,318000.00,good
Olney,3,1800,3,318000.00,good
Olton,3,1600,3,212000.00,good
Omaha,3,1700,3,424000.00,good
Onalaska,3,1800,3,212000.00,good
Orange,3,1600,3,424000.00,good
Orange Grove,3,1700,3,212000.00,good
Orchard,3,1800,3,424000.00,good
Ore City,3,1600,3,318000.00,good
Overton,3,1700,3,212000.00,good
Ovilla,3,1800,3,212000.00,good
Oyster Creek,3,1600,3,318000.00,good
Palacios,3,1700,3,424000.00,good
Palestine,3,1800,3,212000.00,Normal
Palm Valley,3,1600,3,212000.00,Normal
Palmhurst,3,1700,3,212000.00,old
Palmview,3,1800,3,318000.00,good
Pampa,3,1600,3,318000.00,good
Panorama Village,3,1700,3,212000.00,old
Paradise,3,1800,3,318000.00,Normal
Paris,3,1600,3,424000.00,Normal
Parker,3,1700,3,212000.00,good
Pasadena,3,1800,3,212000.00,good
Pattison,3,1600,3,318000.00,good
Patton Village,3,1700,3,318000.00,good
Pearland,3,1800,3,318000.00,good
Pearsall,3,1600,3,424000.00,good
Pecan Gap,3,1700,3,212000.00,good
Pecan Hill,3,1800,3,318000.00,good
Pecos,3,1600,3,318000.00,good
Pelican Bay,3,1700,3,424000.00,good
Peñitas,3,1800,3,212000.00,good
Perryton,3,1600,3,212000.00,good
Petersburg,3,1700,3,424000.00,good
Petrolia,3,1800,3,212000.00,good
Petronila,3,1600,3,212000.00,good
Pflugerville,3,1700,3,212000.00,good
Pharr,3,1800,3,212000.00,good
Pilot Point,3,1600,3,212000.00,good
Pine Forest,3,1700,3,212000.00,good
